source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
1es1727p502,1ES1727p502,2023-06-12_2023-06-18,week,60110.5,2023-06-12,2023-06-18,8.989e-14,4.993e-14,0.08989,0.04993,1e-12,4.08,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-06-19_2023-06-25,week,60117.5,2023-06-19,2023-06-25,7.55e-15,2.162e-14,0.00755,0.02162,1e-12,0.16,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-06-26_2023-07-02,week,60124.5,2023-06-26,2023-07-02,7.642e-14,5.274e-14,0.07642,0.05274,1e-12,2.48,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-07-03_2023-07-09,week,60131.5,2023-07-03,2023-07-09,0.0,4.769e-14,0.0,0.04769,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-07-10_2023-07-16,week,60138.5,2023-07-10,2023-07-16,8.325e-14,5.095e-14,0.08325,0.05095,1e-12,3.47,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-07-17_2023-07-23,week,60145.5,2023-07-17,2023-07-23,1.8436e-13,5.825e-14,0.18436,0.05825,1e-12,15.25,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-07-24_2023-07-30,week,60152.5,2023-07-24,2023-07-30,2.1321e-13,6.662e-14,0.21321,0.06662,1e-12,13.05,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-07-31_2023-08-06,week,60159.5,2023-07-31,2023-08-06,1.2017e-13,5.351e-14,0.12017,0.05351,1e-12,6.33,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-08-07_2023-08-13,week,60166.5,2023-08-07,2023-08-13,2.25e-14,5.168e-14,0.0225,0.05168,1e-12,0.2,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-08-14_2023-08-20,week,60173.5,2023-08-14,2023-08-20,1.0337e-13,5.323e-14,0.10337,0.05323,1e-12,5.57,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-08-21_2023-08-27,week,60180.5,2023-08-21,2023-08-27,9.347e-14,6.162e-14,0.09347,0.06162,1e-12,2.59,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-08-28_2023-09-03,week,60187.5,2023-08-28,2023-09-03,3.713e-14,5.151e-14,0.03713,0.05151,1e-12,0.58,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-09-04_2023-09-10,week,60194.5,2023-09-04,2023-09-10,8.155e-14,4.8e-14,0.08155,0.048,1e-12,3.99,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-09-11_2023-09-17,week,60201.5,2023-09-11,2023-09-17,9.998e-14,5.322e-14,0.09998,0.05322,1e-12,4.71,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-09-18_2023-09-24,week,60208.5,2023-09-18,2023-09-24,7.797e-14,5.22e-14,0.07797,0.0522,1e-12,2.93,2.6,3.0,1,OK,OK,True
