source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn421,day,2024-07-22_2024-07-22,60513.5,2024-07-22,2024-07-22,6,2.6,3.0,1.7265e-13,1.3779e-13,1.7265e-13,1.3779e-13,0.17265,0.13779,1e-12,1.85,OK
Mkn421,day,2024-07-23_2024-07-23,60514.5,2024-07-23,2024-07-23,6,2.6,3.0,1.8594e-13,1.1563e-13,1.8594e-13,1.1563e-13,0.18594,0.11563,1e-12,3.74,OK
Mkn421,day,2024-07-24_2024-07-24,60515.5,2024-07-24,2024-07-24,6,2.6,3.0,3.2785e-13,1.4022e-13,3.2785e-13,1.4022e-13,0.32785,0.14022,1e-12,9.06,OK
Mkn421,day,2024-07-25_2024-07-25,60516.5,2024-07-25,2024-07-25,5,2.6,3.0,0.0,2.2684e-13,0.0,2.2684e-13,0.0,0.22684,1e-12,-0.0,OK
Mkn421,day,2024-07-26_2024-07-26,60517.5,2024-07-26,2024-07-26,6,2.6,3.0,2.6409e-13,1.2446e-13,2.6409e-13,1.2446e-13,0.26409,0.12446,1e-12,6.73,OK
Mkn421,day,2024-07-27_2024-07-27,60518.5,2024-07-27,2024-07-27,6,2.6,3.0,1.3736e-13,1.1168e-13,1.3736e-13,1.1168e-13,0.13736,0.11168,1e-12,1.93,OK
Mkn421,day,2024-07-28_2024-07-28,60519.5,2024-07-28,2024-07-28,6,2.6,3.0,4.4406e-13,1.6134e-13,4.4406e-13,1.6134e-13,0.44406,0.16134,1e-12,9.58,OK
Mkn421,day,2024-07-29_2024-07-29,60520.5,2024-07-29,2024-07-29,6,2.6,3.0,2.1874e-13,1.3299e-13,2.1874e-13,1.3299e-13,0.21874,0.13299,1e-12,3.3,OK
Mkn421,day,2024-08-02_2024-08-02,60524.5,2024-08-02,2024-08-02,2,2.6,3.0,0.0,2.5872e-13,0.0,2.5872e-13,0.0,0.25872,1e-12,-0.0,OK
Mkn421,day,2024-08-03_2024-08-03,60525.5,2024-08-03,2024-08-03,6,2.6,3.0,2.5392e-13,1.3567e-13,2.5392e-13,1.3567e-13,0.25392,0.13567,1e-12,4.63,OK
Mkn421,day,2024-08-04_2024-08-04,60526.5,2024-08-04,2024-08-04,6,2.6,3.0,2.514e-14,1.2254e-13,2.514e-14,1.2254e-13,0.02514,0.12254,1e-12,0.05,OK
Mkn421,day,2024-08-05_2024-08-05,60527.5,2024-08-05,2024-08-05,6,2.6,3.0,0.0,9.245e-14,0.0,9.245e-14,0.0,0.09245,1e-12,-0.0,OK
Mkn421,day,2024-08-06_2024-08-06,60528.5,2024-08-06,2024-08-06,6,2.6,3.0,2.0448e-13,1.2178e-13,2.0448e-13,1.2178e-13,0.20448,0.12178,1e-12,3.75,OK
Mkn421,day,2024-08-07_2024-08-07,60529.5,2024-08-07,2024-08-07,6,2.6,3.0,1.2067e-13,1.11e-13,1.2067e-13,1.11e-13,0.12067,0.111,1e-12,1.53,OK
Mkn421,day,2024-08-08_2024-08-08,60530.5,2024-08-08,2024-08-08,6,2.6,3.0,1.6108e-13,1.1927e-13,1.6108e-13,1.1927e-13,0.16108,0.11927,1e-12,2.28,OK
Mkn421,day,2024-08-09_2024-08-09,60531.5,2024-08-09,2024-08-09,6,2.6,3.0,1.7597e-13,1.3434e-13,1.7597e-13,1.3434e-13,0.17597,0.13434,1e-12,2.06,OK
Mkn421,day,2024-08-10_2024-08-10,60532.5,2024-08-10,2024-08-10,6,2.6,3.0,8.551e-14,1.1079e-13,8.551e-14,1.1079e-13,0.08551,0.11079,1e-12,0.72,OK
Mkn421,day,2024-08-11_2024-08-11,60533.5,2024-08-11,2024-08-11,6,2.6,3.0,2.4351e-13,1.284e-13,2.4351e-13,1.284e-13,0.24351,0.1284,1e-12,5.31,OK
Mkn421,day,2024-08-12_2024-08-12,60534.5,2024-08-12,2024-08-12,6,2.6,3.0,4.2475e-13,1.6748e-13,4.2475e-13,1.6748e-13,0.42475,0.16748,1e-12,8.03,OK
Mkn421,day,2024-08-13_2024-08-13,60535.5,2024-08-13,2024-08-13,6,2.6,3.0,4.4045e-13,1.4915e-13,4.4045e-13,1.4915e-13,0.44045,0.14915,1e-12,16.1,OK
Mkn421,day,2024-08-14_2024-08-14,60536.5,2024-08-14,2024-08-14,6,2.6,3.0,2.9453e-13,1.509e-13,2.9453e-13,1.509e-13,0.29453,0.1509,1e-12,4.58,OK
Mkn421,day,2024-08-15_2024-08-15,60537.5,2024-08-15,2024-08-15,6,2.6,3.0,3.054e-13,1.5243e-13,3.054e-13,1.5243e-13,0.3054,0.15243,1e-12,5.71,OK
Mkn421,day,2024-08-16_2024-08-16,60538.5,2024-08-16,2024-08-16,5,2.6,3.0,2.6055e-13,1.5151e-13,2.6055e-13,1.5151e-13,0.26055,0.15151,1e-12,3.38,OK
Mkn421,day,2024-08-17_2024-08-17,60539.5,2024-08-17,2024-08-17,5,2.6,3.0,8.2529e-13,1.6918e-13,8.2529e-13,1.6918e-13,0.82529,0.16918,1e-12,38.27,OK
Mkn421,day,2024-08-18_2024-08-18,60540.5,2024-08-18,2024-08-18,6,2.6,3.0,5.4034e-13,1.692e-13,5.4034e-13,1.692e-13,0.54034,0.1692,1e-12,12.81,OK
Mkn421,day,2024-08-20_2024-08-20,60542.5,2024-08-20,2024-08-20,6,2.6,3.0,3.6167e-13,1.344e-13,3.6167e-13,1.344e-13,0.36167,0.1344,1e-12,10.96,OK
Mkn421,day,2024-08-21_2024-08-21,60543.5,2024-08-21,2024-08-21,6,2.6,3.0,3.2264e-13,1.3381e-13,3.2264e-13,1.3381e-13,0.32264,0.13381,1e-12,8.22,OK
Mkn421,day,2024-08-22_2024-08-22,60544.5,2024-08-22,2024-08-22,6,2.6,3.0,2.4317e-13,1.4351e-13,2.4317e-13,1.4351e-13,0.24317,0.14351,1e-12,3.63,OK
Mkn421,day,2024-08-23_2024-08-23,60545.5,2024-08-23,2024-08-23,5,2.6,3.0,5.1526e-13,2.9844e-13,5.1526e-13,2.9844e-13,0.51526,0.29844,1e-12,4.12,OK
Mkn421,day,2024-08-24_2024-08-24,60546.5,2024-08-24,2024-08-24,6,2.6,3.0,4.7082e-13,1.6297e-13,4.7082e-13,1.6297e-13,0.47082,0.16297,1e-12,10.67,OK
Mkn421,day,2024-08-25_2024-08-25,60547.5,2024-08-25,2024-08-25,6,2.6,3.0,3.7287e-13,1.3665e-13,3.7287e-13,1.3665e-13,0.37287,0.13665,1e-12,13.01,OK
Mkn421,day,2024-08-26_2024-08-26,60548.5,2024-08-26,2024-08-26,6,2.6,3.0,4.669e-14,1.3466e-13,4.669e-14,1.3466e-13,0.04669,0.13466,1e-12,0.12,OK
Mkn421,day,2024-08-27_2024-08-27,60549.5,2024-08-27,2024-08-27,6,2.6,3.0,1.5269e-13,1.1989e-13,1.5269e-13,1.1989e-13,0.15269,0.11989,1e-12,2.06,OK
Mkn421,day,2024-08-28_2024-08-28,60550.5,2024-08-28,2024-08-28,6,2.6,3.0,2.8008e-13,1.3871e-13,2.8008e-13,1.3871e-13,0.28008,0.13871,1e-12,5.47,OK
Mkn421,day,2024-08-29_2024-08-29,60551.5,2024-08-29,2024-08-29,6,2.6,3.0,2.8984e-13,1.3228e-13,2.8984e-13,1.3228e-13,0.28984,0.13228,1e-12,7.1,OK
Mkn421,day,2024-08-30_2024-08-30,60552.5,2024-08-30,2024-08-30,6,2.6,3.0,1.1065e-13,1.1262e-13,1.1065e-13,1.1262e-13,0.11065,0.11262,1e-12,1.12,OK
Mkn421,day,2024-08-31_2024-08-31,60553.5,2024-08-31,2024-08-31,6,2.6,3.0,6.0057e-13,1.4676e-13,6.0057e-13,1.4676e-13,0.60057,0.14676,1e-12,30.81,OK
Mkn421,day,2024-09-01_2024-09-01,60554.5,2024-09-01,2024-09-01,6,2.6,3.0,3.1112e-13,1.4356e-13,3.1112e-13,1.4356e-13,0.31112,0.14356,1e-12,5.87,OK
Mkn421,day,2024-09-02_2024-09-02,60555.5,2024-09-02,2024-09-02,6,2.6,3.0,4.7134e-13,1.3845e-13,4.7134e-13,1.3845e-13,0.47134,0.13845,1e-12,18.48,OK
Mkn421,day,2024-09-03_2024-09-03,60556.5,2024-09-03,2024-09-03,6,2.6,3.0,1.48074e-12,1.8834e-13,1.48074e-12,1.8834e-13,1.48074,0.18834,1e-12,104.35,OK
Mkn421,day,2024-09-04_2024-09-04,60557.5,2024-09-04,2024-09-04,6,2.6,3.0,8.1277e-13,1.7103e-13,8.1277e-13,1.7103e-13,0.81277,0.17103,1e-12,33.01,OK
Mkn421,day,2024-09-05_2024-09-05,60558.5,2024-09-05,2024-09-05,6,2.6,3.0,3.4974e-13,1.5276e-13,3.4974e-13,1.5276e-13,0.34974,0.15276,1e-12,6.75,OK
Mkn421,day,2024-09-06_2024-09-06,60559.5,2024-09-06,2024-09-06,6,2.6,3.0,3.9183e-13,1.4851e-13,3.9183e-13,1.4851e-13,0.39183,0.14851,1e-12,9.4,OK
Mkn421,day,2024-09-07_2024-09-07,60560.5,2024-09-07,2024-09-07,6,2.6,3.0,3.5855e-13,1.5299e-13,3.5855e-13,1.5299e-13,0.35855,0.15299,1e-12,6.95,OK
Mkn421,day,2024-09-08_2024-09-08,60561.5,2024-09-08,2024-09-08,6,2.6,3.0,4.7713e-13,1.4877e-13,4.7713e-13,1.4877e-13,0.47713,0.14877,1e-12,16.81,OK
Mkn421,day,2024-09-09_2024-09-09,60562.5,2024-09-09,2024-09-09,6,2.6,3.0,3.9823e-13,1.4759e-13,3.9823e-13,1.4759e-13,0.39823,0.14759,1e-12,9.41,OK
Mkn421,day,2024-09-10_2024-09-10,60563.5,2024-09-10,2024-09-10,6,2.6,3.0,8.2869e-13,1.5912e-13,8.2869e-13,1.5912e-13,0.82869,0.15912,1e-12,43.98,OK
Mkn421,day,2024-09-11_2024-09-11,60564.5,2024-09-11,2024-09-11,6,2.6,3.0,5.2798e-13,1.5077e-13,5.2798e-13,1.5077e-13,0.52798,0.15077,1e-12,18.15,OK
Mkn421,day,2024-09-12_2024-09-12,60565.5,2024-09-12,2024-09-12,6,2.6,3.0,2.6641e-13,1.2815e-13,2.6641e-13,1.2815e-13,0.26641,0.12815,1e-12,6.3,OK
Mkn421,day,2024-09-13_2024-09-13,60566.5,2024-09-13,2024-09-13,6,2.6,3.0,2.3412e-13,1.2342e-13,2.3412e-13,1.2342e-13,0.23412,0.12342,1e-12,5.74,OK
Mkn421,day,2024-09-14_2024-09-14,60567.5,2024-09-14,2024-09-14,6,2.6,3.0,4.6113e-13,1.426e-13,4.6113e-13,1.426e-13,0.46113,0.1426,1e-12,15.57,OK
Mkn421,day,2024-09-15_2024-09-15,60568.5,2024-09-15,2024-09-15,6,2.6,3.0,3.7687e-13,1.4497e-13,3.7687e-13,1.4497e-13,0.37687,0.14497,1e-12,9.55,OK
Mkn421,day,2024-09-16_2024-09-16,60569.5,2024-09-16,2024-09-16,6,2.6,3.0,1.2812e-13,1.2013e-13,1.2812e-13,1.2013e-13,0.12812,0.12013,1e-12,1.37,OK
Mkn421,day,2024-09-17_2024-09-17,60570.5,2024-09-17,2024-09-17,6,2.6,3.0,2.7066e-13,1.4197e-13,2.7066e-13,1.4197e-13,0.27066,0.14197,1e-12,4.5,OK
Mkn421,day,2024-09-18_2024-09-18,60571.5,2024-09-18,2024-09-18,6,2.6,3.0,2.5034e-13,1.2644e-13,2.5034e-13,1.2644e-13,0.25034,0.12644,1e-12,5.18,OK
Mkn421,day,2024-09-19_2024-09-19,60572.5,2024-09-19,2024-09-19,6,2.6,3.0,4.488e-13,1.5522e-13,4.488e-13,1.5522e-13,0.4488,0.15522,1e-12,11.36,OK
Mkn421,day,2024-09-20_2024-09-20,60573.5,2024-09-20,2024-09-20,6,2.6,3.0,4.7079e-13,1.4708e-13,4.7079e-13,1.4708e-13,0.47079,0.14708,1e-12,15.1,OK
Mkn421,day,2024-09-21_2024-09-21,60574.5,2024-09-21,2024-09-21,6,2.6,3.0,5.6902e-13,1.5785e-13,5.6902e-13,1.5785e-13,0.56902,0.15785,1e-12,18.45,OK
Mkn421,day,2024-09-22_2024-09-22,60575.5,2024-09-22,2024-09-22,6,2.6,3.0,0.0,2.967e-13,0.0,2.967e-13,0.0,0.2967,1e-12,-0.0,OK
Mkn421,day,2024-09-23_2024-09-23,60576.5,2024-09-23,2024-09-23,6,2.6,3.0,7.201e-14,1.0224e-13,7.201e-14,1.0224e-13,0.07201,0.10224,1e-12,0.59,OK
Mkn421,day,2024-09-24_2024-09-24,60577.5,2024-09-24,2024-09-24,6,2.6,3.0,2.2585e-13,1.428e-13,2.2585e-13,1.428e-13,0.22585,0.1428,1e-12,3.05,OK
Mkn421,day,2024-09-25_2024-09-25,60578.5,2024-09-25,2024-09-25,6,2.6,3.0,3.453e-14,1.0268e-13,3.453e-14,1.0268e-13,0.03453,0.10268,1e-12,0.13,OK
Mkn421,day,2024-09-26_2024-09-26,60579.5,2024-09-26,2024-09-26,6,2.6,3.0,2.838e-13,1.2742e-13,2.838e-13,1.2742e-13,0.2838,0.12742,1e-12,9.03,OK
Mkn421,day,2024-09-27_2024-09-27,60580.5,2024-09-27,2024-09-27,6,2.6,3.0,2.0165e-13,1.2272e-13,2.0165e-13,1.2272e-13,0.20165,0.12272,1e-12,3.89,OK
Mkn421,day,2024-09-28_2024-09-28,60581.5,2024-09-28,2024-09-28,6,2.6,3.0,2.6285e-13,1.2511e-13,2.6285e-13,1.2511e-13,0.26285,0.12511,1e-12,6.28,OK
Mkn421,day,2024-09-29_2024-09-29,60582.5,2024-09-29,2024-09-29,6,2.6,3.0,8.538e-14,1.2894e-13,8.538e-14,1.2894e-13,0.08538,0.12894,1e-12,0.48,OK
Mkn421,day,2024-09-30_2024-09-30,60583.5,2024-09-30,2024-09-30,6,2.6,3.0,2.9782e-13,1.3314e-13,2.9782e-13,1.3314e-13,0.29782,0.13314,1e-12,8.54,OK
Mkn421,day,2024-10-01_2024-10-01,60584.5,2024-10-01,2024-10-01,6,2.6,3.0,4.179e-14,1.152e-13,4.179e-14,1.152e-13,0.04179,0.1152,1e-12,0.14,OK
Mkn421,day,2024-10-02_2024-10-02,60585.5,2024-10-02,2024-10-02,6,2.6,3.0,1.7276e-13,1.477e-13,1.7276e-13,1.477e-13,0.17276,0.1477,1e-12,1.54,OK
Mkn421,day,2024-10-03_2024-10-03,60586.5,2024-10-03,2024-10-03,6,2.6,3.0,2.4179e-13,1.3311e-13,2.4179e-13,1.3311e-13,0.24179,0.13311,1e-12,4.11,OK
Mkn421,day,2024-10-04_2024-10-04,60587.5,2024-10-04,2024-10-04,6,2.6,3.0,4.5031e-13,1.5232e-13,4.5031e-13,1.5232e-13,0.45031,0.15232,1e-12,12.07,OK
Mkn421,day,2024-10-05_2024-10-05,60588.5,2024-10-05,2024-10-05,6,2.6,3.0,2.8454e-13,1.3368e-13,2.8454e-13,1.3368e-13,0.28454,0.13368,1e-12,7.65,OK
Mkn421,day,2024-10-06_2024-10-06,60589.5,2024-10-06,2024-10-06,6,2.6,3.0,1.2698e-13,1.1114e-13,1.2698e-13,1.1114e-13,0.12698,0.11114,1e-12,1.7,OK
Mkn421,day,2024-10-07_2024-10-07,60590.5,2024-10-07,2024-10-07,6,2.6,3.0,2.7741e-13,1.4332e-13,2.7741e-13,1.4332e-13,0.27741,0.14332,1e-12,4.67,OK
Mkn421,day,2024-10-08_2024-10-08,60591.5,2024-10-08,2024-10-08,6,2.6,3.0,2.2018e-13,1.3596e-13,2.2018e-13,1.3596e-13,0.22018,0.13596,1e-12,3.15,OK
Mkn421,day,2024-10-09_2024-10-09,60592.5,2024-10-09,2024-10-09,5,2.6,3.0,1.5066e-13,1.3844e-13,1.5066e-13,1.3844e-13,0.15066,0.13844,1e-12,1.53,OK
Mkn421,day,2024-10-10_2024-10-10,60593.5,2024-10-10,2024-10-10,6,2.6,3.0,2.2124e-13,1.3359e-13,2.2124e-13,1.3359e-13,0.22124,0.13359,1e-12,3.43,OK
Mkn421,day,2024-10-11_2024-10-11,60594.5,2024-10-11,2024-10-11,6,2.6,3.0,2.6624e-13,1.2863e-13,2.6624e-13,1.2863e-13,0.26624,0.12863,1e-12,5.62,OK
Mkn421,day,2024-10-12_2024-10-12,60595.5,2024-10-12,2024-10-12,6,2.6,3.0,4.183e-13,1.4548e-13,4.183e-13,1.4548e-13,0.4183,0.14548,1e-12,11.2,OK
Mkn421,day,2024-10-13_2024-10-13,60596.5,2024-10-13,2024-10-13,6,2.6,3.0,7.046e-14,1.1758e-13,7.046e-14,1.1758e-13,0.07046,0.11758,1e-12,0.42,OK
Mkn421,day,2024-10-14_2024-10-14,60597.5,2024-10-14,2024-10-14,6,2.6,3.0,1.22e-14,2.8017e-13,1.22e-14,2.8017e-13,0.0122,0.28017,1e-12,0.01,OK
Mkn421,day,2024-10-15_2024-10-15,60598.5,2024-10-15,2024-10-15,6,2.6,3.0,0.0,3.762e-14,0.0,3.762e-14,0.0,0.03762,1e-12,-0.0,OK
Mkn421,day,2024-10-16_2024-10-16,60599.5,2024-10-16,2024-10-16,6,2.6,3.0,2.8912e-13,1.4907e-13,2.8912e-13,1.4907e-13,0.28912,0.14907,1e-12,4.53,OK
Mkn421,day,2024-10-17_2024-10-17,60600.5,2024-10-17,2024-10-17,6,2.6,3.0,9.007e-14,8.557e-14,9.007e-14,8.557e-14,0.09007,0.08557,1e-12,1.85,OK
Mkn421,day,2024-10-18_2024-10-18,60601.5,2024-10-18,2024-10-18,6,2.6,3.0,1.0867e-13,1.0764e-13,1.0867e-13,1.0764e-13,0.10867,0.10764,1e-12,1.52,OK
Mkn421,day,2024-10-19_2024-10-19,60602.5,2024-10-19,2024-10-19,6,2.6,3.0,3.5e-13,1.4343e-13,3.5e-13,1.4343e-13,0.35,0.14343,1e-12,9.32,OK
Mkn421,day,2024-10-20_2024-10-20,60603.5,2024-10-20,2024-10-20,6,2.6,3.0,4.7411e-13,1.3498e-13,4.7411e-13,1.3498e-13,0.47411,0.13498,1e-12,23.85,OK
Mkn421,day,2024-10-21_2024-10-21,60604.5,2024-10-21,2024-10-21,6,2.6,3.0,9.3438e-13,1.6082e-13,9.3438e-13,1.6082e-13,0.93438,0.16082,1e-12,61.11,OK
Mkn421,day,2024-10-22_2024-10-22,60605.5,2024-10-22,2024-10-22,6,2.6,3.0,3.1728e-13,1.4095e-13,3.1728e-13,1.4095e-13,0.31728,0.14095,1e-12,7.68,OK
Mkn421,day,2024-10-23_2024-10-23,60606.5,2024-10-23,2024-10-23,6,2.6,3.0,8.225e-14,1.2444e-13,8.225e-14,1.2444e-13,0.08225,0.12444,1e-12,0.48,OK
Mkn421,day,2024-10-24_2024-10-24,60607.5,2024-10-24,2024-10-24,6,2.6,3.0,2.8548e-13,1.3893e-13,2.8548e-13,1.3893e-13,0.28548,0.13893,1e-12,5.97,OK
Mkn421,day,2024-10-25_2024-10-25,60608.5,2024-10-25,2024-10-25,6,2.6,3.0,0.0,1.0123e-13,0.0,1.0123e-13,0.0,0.10123,1e-12,-0.0,OK
Mkn421,day,2024-10-26_2024-10-26,60609.5,2024-10-26,2024-10-26,6,2.6,3.0,1.2542e-13,1.2968e-13,1.2542e-13,1.2968e-13,0.12542,0.12968,1e-12,1.05,OK
Mkn421,day,2024-10-27_2024-10-27,60610.5,2024-10-27,2024-10-27,6,2.6,3.0,3.497e-13,1.5537e-13,3.497e-13,1.5537e-13,0.3497,0.15537,1e-12,6.15,OK
Mkn421,day,2024-10-28_2024-10-28,60611.5,2024-10-28,2024-10-28,6,2.6,3.0,1.9809e-13,1.3559e-13,1.9809e-13,1.3559e-13,0.19809,0.13559,1e-12,2.49,OK
Mkn421,day,2024-10-29_2024-10-29,60612.5,2024-10-29,2024-10-29,6,2.6,3.0,1.2184e-13,1.0506e-13,1.2184e-13,1.0506e-13,0.12184,0.10506,1e-12,1.89,OK
Mkn421,day,2024-10-30_2024-10-30,60613.5,2024-10-30,2024-10-30,6,2.6,3.0,4.6927e-13,1.4716e-13,4.6927e-13,1.4716e-13,0.46927,0.14716,1e-12,15.59,OK
Mkn421,day,2024-10-31_2024-10-31,60614.5,2024-10-31,2024-10-31,6,2.6,3.0,4.4276e-13,1.585e-13,4.4276e-13,1.585e-13,0.44276,0.1585,1e-12,10.51,OK
Mkn421,day,2024-11-01_2024-11-01,60615.5,2024-11-01,2024-11-01,6,2.6,3.0,2.6281e-13,1.1855e-13,2.6281e-13,1.1855e-13,0.26281,0.11855,1e-12,8.36,OK
Mkn421,day,2024-11-02_2024-11-02,60616.5,2024-11-02,2024-11-02,6,2.6,3.0,3.6074e-13,1.5284e-13,3.6074e-13,1.5284e-13,0.36074,0.15284,1e-12,7.2,OK
Mkn421,day,2024-11-03_2024-11-03,60617.5,2024-11-03,2024-11-03,6,2.6,3.0,1.6492e-13,1.399e-13,1.6492e-13,1.399e-13,0.16492,0.1399,1e-12,1.6,OK
Mkn421,day,2024-11-04_2024-11-04,60618.5,2024-11-04,2024-11-04,6,2.6,3.0,6.1676e-13,1.6077e-13,6.1676e-13,1.6077e-13,0.61676,0.16077,1e-12,23.18,OK
Mkn421,day,2024-11-05_2024-11-05,60619.5,2024-11-05,2024-11-05,6,2.6,3.0,5.348e-13,1.7541e-13,5.348e-13,1.7541e-13,0.5348,0.17541,1e-12,12.19,OK
Mkn421,day,2024-11-06_2024-11-06,60620.5,2024-11-06,2024-11-06,6,2.6,3.0,2.4189e-13,1.309e-13,2.4189e-13,1.309e-13,0.24189,0.1309,1e-12,5.58,OK
Mkn421,day,2024-11-07_2024-11-07,60621.5,2024-11-07,2024-11-07,6,2.6,3.0,2.8363e-13,1.4124e-13,2.8363e-13,1.4124e-13,0.28363,0.14124,1e-12,5.19,OK
Mkn421,day,2024-11-08_2024-11-08,60622.5,2024-11-08,2024-11-08,6,2.6,3.0,3.3974e-13,1.3878e-13,3.3974e-13,1.3878e-13,0.33974,0.13878,1e-12,8.88,OK
Mkn421,day,2024-11-09_2024-11-09,60623.5,2024-11-09,2024-11-09,6,2.6,3.0,1.5411e-13,1.2368e-13,1.5411e-13,1.2368e-13,0.15411,0.12368,1e-12,1.86,OK
Mkn421,day,2024-11-10_2024-11-10,60624.5,2024-11-10,2024-11-10,6,2.6,3.0,1.2926e-13,1.3764e-13,1.2926e-13,1.3764e-13,0.12926,0.13764,1e-12,0.99,OK
Mkn421,day,2024-11-11_2024-11-11,60625.5,2024-11-11,2024-11-11,6,2.6,3.0,1.396e-13,1.0364e-13,1.396e-13,1.0364e-13,0.1396,0.10364,1e-12,3.74,OK
Mkn421,day,2024-11-12_2024-11-12,60626.5,2024-11-12,2024-11-12,6,2.6,3.0,1.8556e-13,1.3798e-13,1.8556e-13,1.3798e-13,0.18556,0.13798,1e-12,2.26,OK
Mkn421,day,2024-11-13_2024-11-13,60627.5,2024-11-13,2024-11-13,6,2.6,3.0,1.972e-14,1.3448e-13,1.972e-14,1.3448e-13,0.01972,0.13448,1e-12,0.04,OK
Mkn421,day,2024-11-14_2024-11-14,60628.5,2024-11-14,2024-11-14,6,2.6,3.0,1.474e-13,1.349e-13,1.474e-13,1.349e-13,0.1474,0.1349,1e-12,1.37,OK
Mkn421,day,2024-11-15_2024-11-15,60629.5,2024-11-15,2024-11-15,6,2.6,3.0,1.2426e-13,1.0976e-13,1.2426e-13,1.0976e-13,0.12426,0.10976,1e-12,1.66,OK
Mkn421,day,2024-11-16_2024-11-16,60630.5,2024-11-16,2024-11-16,6,2.6,3.0,2.1177e-13,1.4064e-13,2.1177e-13,1.4064e-13,0.21177,0.14064,1e-12,2.89,OK
Mkn421,day,2024-11-17_2024-11-17,60631.5,2024-11-17,2024-11-17,6,2.6,3.0,2.7239e-13,1.3426e-13,2.7239e-13,1.3426e-13,0.27239,0.13426,1e-12,5.48,OK
Mkn421,day,2024-11-18_2024-11-18,60632.5,2024-11-18,2024-11-18,6,2.6,3.0,3.2113e-13,1.3969e-13,3.2113e-13,1.3969e-13,0.32113,0.13969,1e-12,7.0,OK
Mkn421,day,2024-11-19_2024-11-19,60633.5,2024-11-19,2024-11-19,6,2.6,3.0,2.0695e-13,1.3908e-13,2.0695e-13,1.3908e-13,0.20695,0.13908,1e-12,2.58,OK
Mkn421,day,2024-11-20_2024-11-20,60634.5,2024-11-20,2024-11-20,6,2.6,3.0,6.5801e-13,1.5148e-13,6.5801e-13,1.5148e-13,0.65801,0.15148,1e-12,33.98,OK
Mkn421,day,2024-11-21_2024-11-21,60635.5,2024-11-21,2024-11-21,6,2.6,3.0,2.6404e-13,1.3832e-13,2.6404e-13,1.3832e-13,0.26404,0.13832,1e-12,4.63,OK
Mkn421,day,2024-11-22_2024-11-22,60636.5,2024-11-22,2024-11-22,6,2.6,3.0,6.354e-14,1.5011e-13,6.354e-14,1.5011e-13,0.06354,0.15011,1e-12,0.18,OK
Mkn421,day,2024-11-23_2024-11-23,60637.5,2024-11-23,2024-11-23,6,2.6,3.0,3.353e-13,1.6342e-13,3.353e-13,1.6342e-13,0.3353,0.16342,1e-12,5.15,OK
Mkn421,day,2024-11-24_2024-11-24,60638.5,2024-11-24,2024-11-24,6,2.6,3.0,4.6919e-13,1.5795e-13,4.6919e-13,1.5795e-13,0.46919,0.15795,1e-12,13.78,OK
Mkn421,day,2024-11-25_2024-11-25,60639.5,2024-11-25,2024-11-25,6,2.6,3.0,2.2124e-13,1.2338e-13,2.2124e-13,1.2338e-13,0.22124,0.12338,1e-12,4.28,OK
Mkn421,day,2024-11-26_2024-11-26,60640.5,2024-11-26,2024-11-26,6,2.6,3.0,1.9907e-13,1.3474e-13,1.9907e-13,1.3474e-13,0.19907,0.13474,1e-12,2.79,OK
Mkn421,day,2024-11-27_2024-11-27,60641.5,2024-11-27,2024-11-27,6,2.6,3.0,1.1442e-13,1.2199e-13,1.1442e-13,1.2199e-13,0.11442,0.12199,1e-12,1.03,OK
Mkn421,day,2024-11-28_2024-11-28,60642.5,2024-11-28,2024-11-28,6,2.6,3.0,2.1887e-13,1.4544e-13,2.1887e-13,1.4544e-13,0.21887,0.14544,1e-12,2.76,OK
Mkn421,day,2024-11-29_2024-11-29,60643.5,2024-11-29,2024-11-29,6,2.6,3.0,9.999999999999999e-18,1.9795e-13,9.999999999999999e-18,1.9795e-13,1e-05,0.19795,1e-12,-0.0,OK
Mkn421,day,2024-11-30_2024-11-30,60644.5,2024-11-30,2024-11-30,6,2.6,3.0,1.7985e-13,1.4656e-13,1.7985e-13,1.4656e-13,0.17985,0.14656,1e-12,1.7,OK
Mkn421,day,2024-12-01_2024-12-01,60645.5,2024-12-01,2024-12-01,6,2.6,3.0,9.892e-14,1.2294e-13,9.892e-14,1.2294e-13,0.09892,0.12294,1e-12,0.76,OK
Mkn421,day,2024-12-02_2024-12-02,60646.5,2024-12-02,2024-12-02,6,2.6,3.0,1.5682e-13,1.2619e-13,1.5682e-13,1.2619e-13,0.15682,0.12619,1e-12,1.84,OK
Mkn421,day,2024-12-03_2024-12-03,60647.5,2024-12-03,2024-12-03,6,2.6,3.0,1.2359e-13,1.3276e-13,1.2359e-13,1.3276e-13,0.12359,0.13276,1e-12,0.97,OK
Mkn421,day,2024-12-04_2024-12-04,60648.5,2024-12-04,2024-12-04,6,2.6,3.0,7.1936e-13,1.6238e-13,7.1936e-13,1.6238e-13,0.71936,0.16238,1e-12,30.14,OK
Mkn421,day,2024-12-05_2024-12-05,60649.5,2024-12-05,2024-12-05,6,2.6,3.0,2.9992e-13,1.4739e-13,2.9992e-13,1.4739e-13,0.29992,0.14739,1e-12,5.12,OK
