# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2026-03-19_2026-03-19,61118.16688599512,"[5857.0, 793.0, 141.0, 21.0, 5.0, 3.0, 0.0]","[5810.944521135112, 691.5828677616432, 69.6311783817401, 5.137197987043298, 1.1031471150061254, 0.10715082589171718, 0.0337111435349742]","[10479786.251114812, 1247155.2293633963, 125668.52555868716, 9273.282359890121, 1968.5724026442244, 180.10617808269205, 68.23578228164598]",29136.1
2026-03-20_2026-03-20,61119.16691770799,"[5896.0, 710.0, 102.0, 14.0, 3.0, 1.0, 0.0]","[5733.987722928665, 681.8908489848055, 70.43491703468631, 4.9131472891748, 1.1790696320525473, 0.050897163702177145, 0.03597394805008033]","[10344298.421922615, 1229702.0420474804, 126916.41455280251, 8829.030130671214, 2093.1326372906606, 96.2991593079145, 73.60300405710834]",29072.9
2026-03-21_2026-03-21,61120.166967477024,"[5512.0, 739.0, 92.0, 11.0, 3.0, 0.0, 0.0]","[5500.344508056797, 653.0968046158838, 68.12479747575757, 4.103315857233517, 1.0998548631864196, 0.07258746353773209, 0.02097102500517097]","[9807144.037277024, 1165482.5213452189, 121361.62861854568, 7283.394045300505, 1960.1731983297375, 131.2075020997282, 43.27395031703483]",28207.0
2026-03-22_2026-03-22,61121.1669459487,"[6005.0, 779.0, 108.0, 10.0, 7.0, 1.0, 0.0]","[5730.786722333465, 682.8578690632095, 70.7879981671943, 4.957523966507948, 1.0412830470307552, 0.07013986812385022, 0.025905709905882618]","[10154438.83818433, 1209849.132198909, 125802.51011677056, 8789.389085875262, 1846.770131662014, 122.93057082806956, 39.56724874091759]",28923.4
2026-03-23_2026-03-23,61122.16685034666,"[5995.0, 817.0, 127.0, 15.0, 9.0, 0.0, 0.0]","[5906.861262594333, 706.1776377192125, 72.81338421885822, 5.2544941009387, 1.2158358595324186, 0.05128363290428657, 0.040210811557671026]","[10661206.115196493, 1273210.4138988245, 130882.62369856214, 9413.487495153753, 2142.8250536717883, 88.77885905991214, 71.61359375726997]",29120.8
2026-03-24_2026-03-24,61123.167138773366,"[6042.0, 804.0, 107.0, 10.0, 4.0, 0.0, 0.0]","[5915.146706428515, 714.633802157351, 76.42365170839882, 5.219383033020685, 1.133977124788873, 0.10296499907711368, 0.013886797791788755]","[10666837.550822183, 1288496.4858900553, 137701.2519862267, 9387.705417030045, 2071.97909612621, 180.30203565774892, 21.414497048443092]",29125.5
2026-03-25_2026-03-25,61124.166724768496,"[6096.0, 813.0, 83.0, 15.0, 3.0, 0.0, 0.0]","[5958.292060397504, 722.112014187834, 76.64713426211466, 5.318276714893059, 1.239339989757005, 0.10972449295962576, 0.034828609637064]","[10761692.894723669, 1303602.8685337894, 138287.23387845894, 9513.199677264214, 2221.196507424423, 201.91653244333716, 62.276602747015744]",28964.6
2026-03-26_2026-03-26,61125.16678530088,"[6150.0, 795.0, 130.0, 15.0, 8.0, 0.0, 0.0]","[5931.203665632292, 713.1511785280499, 77.37624006975517, 5.343945101133729, 1.2855402526791841, 0.07403114981282194, 0.02691910130379953]","[10678762.827703644, 1281963.2724272567, 138973.21781579897, 9640.3244605779, 2300.369101217586, 134.76919861970092, 52.372015711115715]",29108.2
2026-03-27_2026-03-27,61126.16673171289,"[5979.0, 751.0, 142.0, 18.0, 6.0, 1.0, 1.0]","[5917.179289033475, 709.214308785128, 74.91737644503235, 5.373203331352131, 1.275964075571789, 0.11011525832352069, 0.02495060991722256]","[10682443.312406346, 1279523.534327816, 135365.42611482608, 9717.49260039762, 2322.1138259738345, 188.86419616436586, 47.23432459805839]",29117.7
2026-03-28_2026-03-28,61127.16676956031,"[6188.0, 823.0, 109.0, 11.0, 7.0, 1.0, 0.0]","[5972.114241565247, 715.5260916489145, 76.79181705112576, 5.342662570906684, 1.535034214632544, 0.1612190274850952, 0.03283113372081046]","[10772077.021541456, 1290759.3269108417, 138041.78765616092, 9642.862964533448, 2760.742413757641, 285.4395007005342, 57.84767201670459]",29134.5
2026-03-29_2026-03-29,61128.16676400474,"[6072.0, 794.0, 126.0, 13.0, 5.0, 1.0, 0.0]","[6001.318742023694, 719.1674807382103, 75.8713983129764, 5.365959857886922, 1.246737964929507, 0.09114778495726064, 0.024792576152589896]","[9308239.285488894, 1112209.8969234845, 117279.49520858722, 8323.246277993863, 1934.9428520433466, 149.3359638281174, 45.4354326319457]",29119.7
