source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2023-01-23_2023-01-29,week,59970.5,2023-01-23,2023-01-29,6.146e-14,4.454e-14,0.06146,0.04454,1e-12,2.15,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-01-30_2023-02-05,week,59977.5,2023-01-30,2023-02-05,0.0,5.256e-14,0.0,0.05256,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-02-06_2023-02-12,week,59984.5,2023-02-06,2023-02-12,1.2467e-13,4.818e-14,0.12467,0.04818,1e-12,8.44,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-02-13_2023-02-19,week,59991.5,2023-02-13,2023-02-19,0.0,1.2701e-13,0.0,0.12701,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-02-20_2023-02-26,week,59998.5,2023-02-20,2023-02-26,7.555e-14,4.596e-14,0.07555,0.04596,1e-12,3.51,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-02-27_2023-03-05,week,60005.5,2023-02-27,2023-03-05,0.0,5.536e-14,0.0,0.05536,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-03-06_2023-03-12,week,60012.5,2023-03-06,2023-03-12,6.795e-14,5.201e-14,0.06795,0.05201,1e-12,1.89,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-03-13_2023-03-19,week,60019.5,2023-03-13,2023-03-19,4.574e-14,4.369e-14,0.04574,0.04369,1e-12,1.35,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-03-20_2023-03-26,week,60026.5,2023-03-20,2023-03-26,5.758e-14,5.204e-14,0.05758,0.05204,1e-12,1.32,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-03-27_2023-04-02,week,60033.5,2023-03-27,2023-04-02,1.5846e-13,5.637e-14,0.15846,0.05637,1e-12,9.14,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-04-03_2023-04-09,week,60040.5,2023-04-03,2023-04-09,1.222e-14,3.639e-14,0.01222,0.03639,1e-12,0.12,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-04-10_2023-04-16,week,60047.5,2023-04-10,2023-04-16,8.5e-15,4.454e-14,0.0085,0.04454,1e-12,0.05,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-04-17_2023-04-23,week,60054.5,2023-04-17,2023-04-23,0.0,9.815e-14,0.0,0.09815,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-04-24_2023-04-30,week,60061.5,2023-04-24,2023-04-30,3.356e-14,4.013e-14,0.03356,0.04013,1e-12,0.85,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-05-01_2023-05-07,week,60068.5,2023-05-01,2023-05-07,0.0,2.488e-14,0.0,0.02488,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-05-08_2023-05-14,week,60075.5,2023-05-08,2023-05-14,0.0,1.346e-14,0.0,0.01346,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-05-15_2023-05-21,week,60082.5,2023-05-15,2023-05-21,4.072e-14,4.22e-14,0.04072,0.0422,1e-12,1.06,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-05-22_2023-05-28,week,60089.5,2023-05-22,2023-05-28,0.0,1.415e-14,0.0,0.01415,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-05-29_2023-06-04,week,60096.5,2023-05-29,2023-06-04,3.012e-14,3.971e-14,0.03012,0.03971,1e-12,0.65,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-06-05_2023-06-11,week,60103.5,2023-06-05,2023-06-11,6.490000000000001e-15,6.294e-14,0.00649,0.06294,1e-12,0.02,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-06-12_2023-06-18,week,60110.5,2023-06-12,2023-06-18,4.220000000000001e-15,8.637e-14,0.00422,0.08637,1e-12,0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-06-19_2023-06-25,week,60117.5,2023-06-19,2023-06-25,0.0,2.01e-14,0.0,0.0201,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-06-26_2023-07-02,week,60124.5,2023-06-26,2023-07-02,3.928e-14,4.317e-14,0.03928,0.04317,1e-12,0.89,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-07-03_2023-07-09,week,60131.5,2023-07-03,2023-07-09,0.0,1.632e-14,0.0,0.01632,1e-12,-0.0,2.6,3.0,1,OK,OK,True
