source_id,survey,mjd,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
mkn421,ATLAS,59681.453982,15.228,0.014,2943,40,c,0,17.93,166.11383,38.20883,3654.68,104.01,2.39,2.16,-83.4,-0.436,17.95,19.52,02a59681o0470c
mkn421,ATLAS,59683.352725,17.753,0.173,288,50,o,0,6.16,166.11383,38.20883,7422.62,8076.65,2.99,2.91,37.8,-0.447,18.41,19.12,01a59683o0262o
mkn421,ATLAS,59683.372887,-17.916,0.183,-248,45,o,0,13.08,166.11383,38.20883,7448.33,8116.22,3.09,2.95,51.6,-0.43,18.42,19.12,01a59683o0305o
mkn421,ATLAS,59683.376683,-17.365,0.118,-411,48,o,0,7.06,166.11383,38.20883,7388.7,8042.15,3.03,2.86,48.9,-0.443,18.43,19.11,01a59683o0313o
mkn421,ATLAS,59683.387552,-18.706,0.416,-120,50,o,0,7.45,166.11383,38.20883,7373.62,8159.91,3.15,2.96,49.0,-0.438,18.38,19.08,01a59683o0336o
mkn421,ATLAS,59684.340413,-20.088,1.337,-34,45,o,0,14.13,166.11383,38.20883,7420.09,8077.14,2.73,2.7,8.5,-0.479,18.56,19.23,01a59684o0207o
mkn421,ATLAS,59684.355818,20.093,1.446,33,48,o,0,11.05,166.11383,38.20883,7444.85,8115.29,2.77,2.72,83.3,-0.471,18.57,19.22,01a59684o0239o
mkn421,ATLAS,59684.359018,-18.069,0.218,-215,47,o,0,10.74,166.11383,38.20883,7384.99,8041.46,2.83,2.81,-29.5,-0.464,18.49,19.21,01a59684o0246o
mkn421,ATLAS,59684.364522,-18.35,0.279,-166,46,o,0,6.9,166.11383,38.20883,7371.03,8159.64,2.79,2.76,-33.2,-0.471,18.5,19.19,01a59684o0258o
mkn421,ATLAS,59685.337491,-16.413,0.224,-988,222,o,0,1.93,166.11383,38.20883,7424.83,8079.22,2.75,2.74,71.1,-0.492,17.6,18.01,01a59685o0229o
mkn421,ATLAS,59685.340686,-18.336,2.273,-168,382,o,0,1.93,166.11383,38.20883,7446.38,8117.99,2.76,2.74,-66.6,-0.508,17.15,17.57,01a59685o0236o
mkn421,ATLAS,59685.350721,17.418,1.212,392,475,o,0,1.9,166.11383,38.20883,7387.83,8042.55,2.9,2.89,-78.1,-0.491,17.0,17.26,01a59685o0258o
mkn421,ATLAS,59685.378657,-19.09,18.6,-84,1562,o,0,1.19,166.11383,38.20883,7377.49,8160.46,2.98,2.86,42.9,-0.471,15.66,15.77,01a59685o0318o
mkn421,ATLAS,59687.363057,-17.855,0.101,-262,26,o,0,112.68,166.11383,38.20883,9972.2,8041.42,2.23,2.18,-0.8,-0.431,18.85,19.28,02a59687o0299o
mkn421,ATLAS,59687.366772,-15.563,0.01,-2161,23,o,0,300.07,166.11383,38.20883,9953.0,8001.83,2.3,2.02,24.7,-0.443,18.82,19.25,02a59687o0307o
mkn421,ATLAS,59687.396969,-18.339,0.19,-168,32,o,0,74.7,166.11383,38.20883,10006.38,8083.85,2.21,2.02,19.2,-0.449,18.83,19.19,02a59687o0372o
mkn421,ATLAS,59687.424286,17.527,0.108,354,38,o,0,48.4,166.11383,38.20883,10019.2,7971.24,2.19,2.07,23.3,-0.453,18.75,19.1,02a59687o0431o
mkn421,ATLAS,59689.321886,16.817,0.037,681,25,o,0,178.5,166.11383,38.20883,333.49,8043.77,2.14,1.83,-46.2,-0.454,19.46,20.56,02a59689o0205o
mkn421,ATLAS,59689.33285,-14.899,0.003,-3983,14,o,0,4323.0,166.11383,38.20883,312.23,8003.31,2.15,1.87,-43.0,-0.451,19.42,20.57,02a59689o0228o
mkn421,ATLAS,59689.336052,17.106,0.037,522,19,o,0,272.22,166.11383,38.20883,369.18,8078.85,2.15,1.79,-47.4,-0.465,19.46,20.56,02a59689o0235o
mkn421,ATLAS,59689.340637,-19.64,0.284,-51,14,o,0,521.0,166.11383,38.20883,9987.5,8058.18,2.12,2.1,31.2,-0.456,19.47,20.55,02a59689o0245o
mkn421,ATLAS,59689.34155,-17.849,0.083,-263,22,o,0,494.99,166.11383,38.20883,388.62,7961.48,2.1,1.83,-41.0,-0.456,19.48,20.51,02a59689o0247o
mkn421,ATLAS,59689.344751,-16.236,0.002,-1163,2,o,0,2654.74,166.11383,38.20883,9967.89,8017.03,2.21,2.12,3.2,-0.45,19.43,20.48,02a59689o0254o
mkn421,ATLAS,59689.350746,-15.347,0.001,-2637,4,o,0,1304.08,166.11383,38.20883,10025.4,8098.21,2.19,2.1,19.8,-0.445,19.32,20.24,02a59689o0267o
mkn421,ATLAS,59689.385466,-16.814,0.028,-683,19,o,0,281.39,166.11383,38.20883,10033.11,7975.57,2.29,2.21,-19.3,-0.439,19.13,19.85,02a59689o0340o
mkn421,ATLAS,59690.383336,15.228,0.009,2944,25,c,0,111.06,166.11383,38.20883,1301.24,4510.26,2.44,2.3,35.4,-0.429,19.47,21.37,02a59690o0343c
mkn421,ATLAS,59690.386535,15.245,0.008,2897,24,c,0,108.76,166.11383,38.20883,1282.12,4471.95,2.41,2.28,30.0,-0.433,19.54,21.47,02a59690o0350c
mkn421,ATLAS,59690.392542,15.188,0.008,3054,23,c,0,152.71,166.11383,38.20883,1339.8,4547.63,2.43,2.32,34.5,-0.425,19.48,21.37,02a59690o0361c
mkn421,ATLAS,59690.395741,15.168,0.008,3109,25,c,0,86.36,166.11383,38.20883,1359.58,4430.64,2.44,2.27,31.6,-0.426,19.47,21.3,02a59690o0368c
mkn421,ATLAS,59692.314854,16.544,0.091,876,80,o,0,12.48,166.11383,38.20883,6187.51,2304.28,2.65,2.62,-34.3,-0.486,18.31,19.55,01a59692o0198o
mkn421,ATLAS,59692.31805,15.854,0.019,1653,31,o,0,65.85,166.11383,38.20883,6208.56,2342.48,2.65,2.61,-39.7,-0.488,18.9,20.19,01a59692o0205o
mkn421,ATLAS,59692.330654,16.084,0.016,1338,21,o,0,105.51,166.11383,38.20883,6152.2,2267.76,2.68,2.63,-36.8,-0.488,19.31,20.67,01a59692o0231o
mkn421,ATLAS,59692.336647,16.071,0.014,1354,20,o,0,142.22,166.11383,38.20883,6136.67,2384.69,2.71,2.63,-34.0,-0.481,19.32,20.67,01a59692o0244o
mkn421,ATLAS,59693.376654,14.239,0.011,7320,78,c,0,43.42,166.11383,38.20883,1299.52,4509.34,2.62,2.47,39.2,-0.421,18.4,20.24,02a59693o0327c
mkn421,ATLAS,59693.379852,14.927,0.014,3884,55,c,0,8.87,166.11383,38.20883,1279.68,4471.79,2.5,2.36,33.2,-0.427,18.46,20.29,02a59693o0334c
mkn421,ATLAS,59693.397759,14.246,0.02,7272,142,c,0,24.26,166.11383,38.20883,1356.43,4428.8,2.73,2.59,33.4,-0.422,17.31,19.14,02a59693o0372c
mkn421,ATLAS,59694.302311,14.744,0.006,4597,29,c,0,65.59,166.11383,38.20883,1306.37,4514.98,2.68,2.49,-14.6,-0.416,19.5,21.48,02a59694o0163c
mkn421,ATLAS,59694.305509,14.609,0.005,5204,28,c,0,80.2,166.11383,38.20883,1287.26,4475.53,2.56,2.48,-3.2,-0.416,19.51,21.49,02a59694o0170c
mkn421,ATLAS,59694.314232,14.702,0.006,4779,27,c,0,97.76,166.11383,38.20883,1345.95,4552.81,2.44,2.35,15.6,-0.428,19.58,21.51,02a59694o0189c
mkn421,ATLAS,59694.324763,14.623,0.005,5139,27,c,0,145.88,166.11383,38.20883,1365.4,4435.69,2.47,2.37,13.3,-0.42,19.57,21.53,02a59694o0211c
mkn421,ATLAS,59695.310006,15.11,0.008,3280,25,o,0,137.71,166.11383,38.20883,6188.47,2304.57,2.67,2.63,-35.5,-0.485,19.35,20.7,01a59695o0182o
mkn421,ATLAS,59695.319854,15.13,0.007,3222,24,o,0,152.49,166.11383,38.20883,6210.09,2343.29,2.65,2.6,-67.1,-0.486,19.35,20.7,01a59695o0202o
mkn421,ATLAS,59695.323093,15.188,0.008,3053,24,o,0,216.89,166.11383,38.20883,6152.35,2267.5,2.65,2.6,-35.4,-0.491,19.34,20.75,01a59695o0209o
mkn421,ATLAS,59695.323622,14.462,0.005,5957,30,c,0,178.58,166.11383,38.20883,1296.62,4508.25,2.41,2.35,-18.3,-0.431,19.56,21.49,02a59695o0210c
mkn421,ATLAS,59695.326831,14.551,0.005,5490,30,c,0,107.27,166.11383,38.20883,1276.49,4469.65,2.43,2.33,3.7,-0.426,19.57,21.49,02a59695o0217c
mkn421,ATLAS,59695.331905,15.208,0.008,2999,23,o,0,195.84,166.11383,38.20883,6138.23,2385.33,2.65,2.62,-16.5,-0.482,19.36,20.74,01a59695o0228o
mkn421,ATLAS,59695.332803,14.441,0.005,6074,30,c,0,38.08,166.11383,38.20883,1333.88,4544.8,2.49,2.34,19.0,-0.421,19.59,21.47,02a59695o0230c
mkn421,ATLAS,59695.342863,14.504,0.005,5734,30,c,0,75.97,166.11383,38.20883,1355.49,4430.56,2.43,2.36,13.7,-0.429,19.58,21.46,02a59695o0252c
mkn421,ATLAS,59696.368561,15.34,0.008,2654,22,o,0,260.51,166.11383,38.20883,4308.07,2454.37,2.62,2.56,-28.9,-0.488,19.38,20.76,01a59696o0311o
mkn421,ATLAS,59696.384003,15.229,0.008,2941,24,o,0,90.23,166.11383,38.20883,4333.49,2493.92,2.65,2.57,-39.1,-0.487,19.31,20.71,01a59696o0344o
mkn421,ATLAS,59696.400122,15.155,0.007,3148,23,o,0,188.13,166.11383,38.20883,4279.91,2420.51,2.7,2.67,6.7,-0.471,19.26,20.65,01a59696o0378o
mkn421,ATLAS,59696.405372,15.27,0.009,2832,25,o,0,116.75,166.11383,38.20883,4263.64,2536.73,2.7,2.64,-52.7,-0.479,19.28,20.64,01a59696o0389o
mkn421,ATLAS,59697.303662,14.014,0.018,9003,160,c,0,13.27,166.11383,38.20883,1306.44,4513.53,2.32,2.26,10.4,-0.444,18.36,19.77,02a59697o0162c
mkn421,ATLAS,59697.307318,14.602,0.009,5237,49,c,0,25.36,166.11383,38.20883,1286.87,4475.36,2.32,2.24,2.1,-0.441,19.25,20.78,02a59697o0170c
mkn421,ATLAS,59697.317903,14.675,0.009,4898,42,c,0,16.6,166.11383,38.20883,1343.14,4551.8,2.34,2.27,33.4,-0.439,19.28,20.83,02a59697o0192c
mkn421,ATLAS,59697.324831,14.548,0.016,5507,90,c,0,4.46,166.11383,38.20883,1362.25,4436.33,2.34,2.23,14.7,-0.436,18.54,19.93,02a59697o0207c
mkn421,ATLAS,59698.40927,13.905,0.005,9957,46,c,0,514.47,166.11383,38.20883,6722.55,6411.61,2.74,2.34,31.1,-0.402,19.18,20.74,02a59698o0349c
mkn421,ATLAS,59698.41247,14.473,0.006,5898,35,c,0,47.38,166.11383,38.20883,6703.46,6372.75,2.74,2.32,33.5,-0.4,19.33,20.9,02a59698o0356c
mkn421,ATLAS,59698.432466,14.011,0.005,9027,45,c,0,255.97,166.11383,38.20883,6762.91,6450.11,2.75,2.35,33.4,-0.398,19.18,20.69,02a59698o0398c
mkn421,ATLAS,59698.444312,13.906,0.005,9944,49,c,0,427.32,166.11383,38.20883,6782.6,6332.06,2.83,2.38,29.9,-0.398,19.0,20.55,02a59698o0423c
mkn421,ATLAS,59699.337305,13.63,0.008,12827,98,c,0,63.03,166.11383,38.20883,6722.2,6408.27,2.67,2.37,29.4,-0.406,17.96,19.35,02a59699o0238c
mkn421,ATLAS,59699.340502,13.838,0.006,10584,60,c,0,282.69,166.11383,38.20883,6703.15,6369.94,2.78,2.35,28.7,-0.395,18.65,20.1,02a59699o0245c
mkn421,ATLAS,59699.346442,14.719,0.01,4701,48,c,0,17.08,166.11383,38.20883,6760.14,6448.39,2.76,2.27,32.2,-0.392,18.51,19.92,02a59699o0258c
mkn421,ATLAS,59699.356493,13.757,0.007,11413,75,c,0,107.4,166.11383,38.20883,6780.43,6331.68,2.71,2.3,29.4,-0.401,18.4,19.81,02a59699o0280c
mkn421,ATLAS,59699.36553,-13.482,0.005,-14699,71,o,0,1252.21,166.11383,38.20883,4307.97,2451.25,2.57,2.5,-39.4,-0.551,17.24,18.35,01a59699o0310o
mkn421,ATLAS,59699.378663,15.682,0.036,1937,70,o,0,21.5,166.11383,38.20883,4332.16,2492.02,2.61,2.54,34.6,-0.495,17.68,18.81,01a59699o0338o
mkn421,ATLAS,59699.396442,-15.261,0.025,-2856,71,o,0,57.81,166.11383,38.20883,4278.66,2418.94,2.61,2.52,31.4,-0.501,17.6,18.75,01a59699o0376o
mkn421,ATLAS,59699.402313,15.533,0.048,2223,108,o,0,8.12,166.11383,38.20883,4263.75,2535.89,2.57,2.53,-40.9,-0.498,17.52,18.65,01a59699o0388o
mkn421,ATLAS,59705.289748,14.02,0.127,8951,1136,o,0,1.33,166.11383,38.20883,6738.41,6420.43,2.62,1.89,32.1,-0.433,14.94,15.49,02a59705o0112o
mkn421,ATLAS,59705.292946,15.321,0.017,2701,46,o,0,32.84,166.11383,38.20883,6719.77,6384.19,2.73,1.92,31.9,-0.419,18.43,19.51,02a59705o0119o
mkn421,ATLAS,59705.304855,15.532,0.011,2224,24,o,0,348.32,166.11383,38.20883,6776.13,6463.56,2.5,1.93,34.1,-0.433,19.42,20.57,02a59705o0145o
mkn421,ATLAS,59705.318316,15.795,0.012,1746,21,o,0,192.65,166.11383,38.20883,6795.6,6347.84,2.58,1.98,32.9,-0.425,19.42,20.58,02a59705o0173o
mkn421,ATLAS,59705.343929,15.407,0.009,2495,21,o,0,111.75,166.11383,38.20883,7797.76,4383.44,2.86,2.85,-73.0,-0.452,19.3,20.73,01a59705o0022o
mkn421,ATLAS,59705.349464,15.578,0.011,2132,24,o,0,49.88,166.11383,38.20883,7819.97,4422.12,3.06,2.84,33.9,-0.425,19.19,20.64,01a59705o0034o
mkn421,ATLAS,59705.353174,15.46,0.009,2377,22,o,0,100.21,166.11383,38.20883,7762.12,4347.79,2.91,2.89,42.3,-0.445,19.2,20.63,01a59705o0042o
mkn421,ATLAS,59705.363373,15.457,0.01,2383,24,o,0,100.72,166.11383,38.20883,7748.19,4466.57,2.85,2.8,-26.7,-0.46,19.19,20.51,01a59705o0064o
mkn421,ATLAS,59708.260381,15.336,0.01,2663,26,o,0,130.66,166.11383,38.20883,7774.25,4375.95,2.7,2.57,-58.8,-0.495,18.98,19.83,01a59708o0066o
mkn421,ATLAS,59708.265064,14.976,0.008,3710,29,o,0,46.29,166.11383,38.20883,7794.74,4414.19,2.7,2.54,-60.8,-0.502,19.0,19.83,01a59708o0075o
mkn421,ATLAS,59708.270699,15.016,0.008,3578,29,o,0,50.41,166.11383,38.20883,7737.1,4340.12,2.8,2.65,29.8,-0.466,18.97,19.83,01a59708o0087o
mkn421,ATLAS,59708.306058,14.912,0.007,3939,28,o,0,61.79,166.11383,38.20883,7729.85,4462.68,2.95,2.78,28.0,-0.436,18.93,19.82,01a59708o0161o
mkn421,ATLAS,59709.302315,14.962,0.008,3760,31,o,0,44.95,166.11383,38.20883,7789.56,4380.36,2.97,2.71,25.6,-0.436,18.77,19.53,01a59709o0152o
mkn421,ATLAS,59709.30554,15.043,0.009,3491,32,o,0,46.97,166.11383,38.20883,7810.89,4418.86,2.75,2.68,-16.9,-0.478,18.83,19.53,01a59709o0159o
mkn421,ATLAS,59709.311607,15.071,0.009,3400,31,o,0,62.95,166.11383,38.20883,7753.09,4344.73,2.78,2.6,-50.3,-0.491,18.82,19.53,01a59709o0172o
mkn421,ATLAS,59709.322663,15.051,0.008,3465,28,o,0,88.68,166.11383,38.20883,7739.02,4463.67,2.72,2.68,6.7,-0.475,18.8,19.53,01a59709o0196o
mkn421,ATLAS,59710.280428,14.915,0.008,3928,30,o,0,147.41,166.11383,38.20883,1201.71,2575.68,2.2,2.12,31.3,-0.446,18.86,19.32,02a59710o0098o
mkn421,ATLAS,59710.290329,14.862,0.008,4124,32,o,0,217.31,166.11383,38.20883,1180.34,2536.48,2.15,2.08,32.5,-0.471,18.9,19.37,02a59710o0119o
mkn421,ATLAS,59710.297567,14.944,0.009,3824,33,o,0,284.17,166.11383,38.20883,1238.92,2612.42,2.21,2.02,33.8,-0.445,18.88,19.36,02a59710o0134o
mkn421,ATLAS,59710.301766,15.058,0.008,3443,27,o,0,287.17,166.11383,38.20883,1258.97,2494.6,2.16,2.03,35.7,-0.449,18.88,19.36,02a59710o0143o
mkn421,ATLAS,59711.298446,15.069,0.008,3407,29,o,0,99.5,166.11383,38.20883,7785.6,4376.54,2.63,2.56,-39.6,-0.497,18.81,19.43,01a59711o0140o
mkn421,ATLAS,59711.301822,14.942,0.01,3828,40,o,0,68.13,166.11383,38.20883,1192.08,2570.62,2.3,2.22,-49.3,-0.433,18.37,18.72,02a59711o0142o
mkn421,ATLAS,59711.30305,15.403,0.011,2505,28,o,0,103.19,166.11383,38.20883,7807.12,4415.93,2.66,2.58,-42.6,-0.498,18.76,19.39,01a59711o0150o
mkn421,ATLAS,59711.305019,15.003,0.012,3622,42,o,0,33.49,166.11383,38.20883,1171.97,2531.28,2.24,2.2,-48.8,-0.449,18.27,18.57,02a59711o0149o
mkn421,ATLAS,59711.310984,15.093,0.01,3332,33,o,0,98.28,166.11383,38.20883,1233.06,2607.86,2.26,2.17,-62.1,-0.438,18.68,19.09,02a59711o0162o
mkn421,ATLAS,59711.313699,15.273,0.013,2823,38,o,0,30.0,166.11383,38.20883,7750.85,4343.0,2.64,2.59,-34.3,-0.491,18.6,19.12,01a59711o0172o
mkn421,ATLAS,59711.319503,15.064,0.009,3423,32,o,0,28.58,166.11383,38.20883,7735.8,4461.28,2.68,2.62,-45.3,-0.491,18.78,19.39,01a59711o0184o
mkn421,ATLAS,59711.324254,15.018,0.012,3570,41,o,0,24.36,166.11383,38.20883,1254.71,2492.25,2.42,2.35,-51.5,-0.43,18.26,18.57,02a59711o0191o
mkn421,ATLAS,59712.347994,16.391,0.046,1008,46,o,0,11.05,166.11383,38.20883,9106.63,10167.99,2.96,2.78,-75.1,-0.447,18.18,18.5,01a59712o0262o
mkn421,ATLAS,59712.350758,15.725,0.04,1862,75,o,0,4.81,166.11383,38.20883,7167.31,68.13,2.66,2.51,-47.0,-0.552,17.47,17.86,01a59712o0268o
mkn421,ATLAS,59712.35122,16.191,0.046,1213,56,o,0,5.22,166.11383,38.20883,9128.47,10207.22,2.99,2.8,71.8,-0.432,18.26,19.09,01a59712o0269o
mkn421,ATLAS,59712.35918,16.11,0.026,1307,34,o,0,10.27,166.11383,38.20883,9065.61,10133.05,2.97,2.81,-79.9,-0.445,18.52,19.08,01a59712o0286o
mkn421,ATLAS,59712.373029,15.633,0.017,2026,35,o,0,40.59,166.11383,38.20883,7099.96,115.48,2.63,2.52,-47.8,-0.533,18.45,18.91,01a59712o0315o
mkn421,ATLAS,59712.37349,15.838,0.019,1679,32,o,0,18.69,166.11383,38.20883,9050.47,10256.5,2.94,2.76,70.3,-0.437,18.57,19.07,01a59712o0316o
mkn421,ATLAS,59713.015904,15.658,0.029,1981,57,o,0,4.0,166.11383,38.20883,10144.26,2514.77,3.53,2.87,-25.8,-0.315,17.87,18.32,04a59713o0158o
mkn421,ATLAS,59713.018815,16.121,0.04,1293,51,o,0,8.66,166.11383,38.20883,10166.12,2549.96,3.3,2.73,-24.9,-0.308,17.96,18.32,04a59713o0164o
mkn421,ATLAS,59713.024766,15.878,0.039,1617,63,o,0,31.78,166.11383,38.20883,10116.64,2469.66,3.53,2.94,-24.3,-0.363,17.92,18.32,04a59713o0177o
mkn421,ATLAS,59713.031205,16.049,0.034,1382,47,o,0,12.92,166.11383,38.20883,497.11,2505.17,3.37,2.57,56.5,-0.335,17.84,18.24,04a59713o0191o
mkn421,ATLAS,59713.033974,15.697,0.033,1911,62,o,0,28.98,166.11383,38.20883,520.24,2542.75,3.24,2.51,56.0,-0.331,17.85,18.28,04a59713o0197o
mkn421,ATLAS,59713.034875,16.165,0.04,1242,50,o,0,23.8,166.11383,38.20883,10107.26,2580.47,3.3,2.57,-25.8,-0.335,17.96,18.29,04a59713o0199o
mkn421,ATLAS,59713.039979,16.383,0.045,1016,46,o,0,27.03,166.11383,38.20883,469.17,2458.94,3.0,2.22,56.1,-0.352,17.99,18.22,04a59713o0210o
mkn421,ATLAS,59713.050571,16.393,0.053,1007,53,o,0,12.43,166.11383,38.20883,461.84,2566.22,3.26,2.5,58.1,-0.343,17.9,18.24,04a59713o0233o
mkn421,ATLAS,59713.32246,18.427,0.168,155,26,o,0,28.29,166.11383,38.20883,9104.42,10165.56,3.08,2.78,47.5,-0.424,18.72,19.43,01a59713o0206o
mkn421,ATLAS,59713.325682,-18.837,0.237,-106,25,o,0,21.81,166.11383,38.20883,9126.76,10204.64,3.0,2.83,57.0,-0.433,18.7,19.42,01a59713o0213o
mkn421,ATLAS,59713.331227,-17.984,0.108,-232,25,o,0,22.73,166.11383,38.20883,9064.01,10129.81,3.06,2.8,52.6,-0.437,18.66,19.4,01a59713o0225o
mkn421,ATLAS,59713.344581,-19.812,0.679,-43,29,o,0,12.03,166.11383,38.20883,9052.25,10251.42,3.02,2.74,52.6,-0.442,18.73,19.36,01a59713o0254o
mkn421,ATLAS,59714.350886,-16.293,0.031,-1103,34,o,0,66.57,166.11383,38.20883,2351.24,8372.96,2.65,2.09,-85.0,-0.42,18.59,19.04,02a59714o0259o
mkn421,ATLAS,59714.356368,-19.83,0.829,-42,35,o,0,108.14,166.11383,38.20883,2333.38,8333.69,2.0,1.89,-39.5,-0.471,18.76,19.01,02a59714o0271o
mkn421,ATLAS,59714.363228,-16.954,0.066,-600,40,o,0,45.44,166.11383,38.20883,2389.53,8409.87,2.22,2.11,-41.7,-0.439,18.65,18.97,02a59714o0286o
mkn421,ATLAS,59714.376083,18.046,0.194,220,42,o,0,57.55,166.11383,38.20883,2410.69,8290.74,2.03,1.9,-34.7,-0.461,18.66,18.9,02a59714o0314o
mkn421,ATLAS,59715.340601,-16.857,0.04,-657,26,o,0,47.33,166.11383,38.20883,7162.73,67.59,2.74,2.53,-50.9,-0.535,18.51,18.98,01a59715o0241o
mkn421,ATLAS,59715.368399,-17.442,0.082,-383,32,o,0,23.28,166.11383,38.20883,7095.78,116.3,2.73,2.61,-39.7,-0.52,18.41,18.94,01a59715o0300o
mkn421,ATLAS,59716.297496,-17.267,0.052,-450,23,o,0,45.99,166.11383,38.20883,7150.65,59.49,2.71,2.56,-35.7,-0.522,18.69,19.33,01a59716o0097o
mkn421,ATLAS,59716.333998,-16.365,0.02,-1033,21,o,0,56.23,166.11383,38.20883,7089.62,111.03,2.71,2.48,-51.5,-0.549,18.65,19.29,01a59716o0153o
mkn421,ATLAS,59717.285327,-15.946,0.006,-1519,10,o,0,106.97,166.11383,38.20883,9097.14,10159.71,3.29,3.0,41.6,-0.403,19.25,20.69,01a59717o0113o
mkn421,ATLAS,59717.28855,-15.465,0.002,-2367,5,o,0,132.07,166.11383,38.20883,9120.53,10198.82,3.24,3.08,48.2,-0.408,19.18,20.62,01a59717o0120o
mkn421,ATLAS,59717.295949,-16.894,0.025,-634,16,o,0,19.47,166.11383,38.20883,9058.41,10124.08,3.32,3.01,43.2,-0.404,19.14,20.37,01a59717o0136o
mkn421,ATLAS,59717.306537,-16.366,0.014,-1032,15,o,0,38.22,166.11383,38.20883,9044.07,10244.53,3.14,3.05,89.7,-0.413,18.99,20.13,01a59717o0159o
mkn421,ATLAS,59717.330853,-14.693,0.001,-4819,6,o,0,1718.5,166.11383,38.20883,2349.54,8372.0,1.97,1.87,4.5,-0.453,19.15,19.78,02a59717o0207o
mkn421,ATLAS,59717.336345,-15.173,0.001,-3097,4,o,0,641.17,166.11383,38.20883,2330.97,8332.96,1.98,1.84,-0.3,-0.445,19.13,19.74,02a59717o0219o
mkn421,ATLAS,59717.34093,-15.983,0.002,-1469,3,o,0,6362.83,166.11383,38.20883,2386.28,8409.01,2.04,1.88,9.1,-0.434,19.1,19.68,02a59717o0229o
mkn421,ATLAS,59717.356072,-14.874,0.005,-4079,18,o,0,1054.98,166.11383,38.20883,2409.06,8290.5,2.02,1.88,8.8,-0.443,19.05,19.55,02a59717o0262o
mkn421,ATLAS,59719.27638,-15.194,0.001,-3036,3,o,0,339.29,166.11383,38.20883,7146.77,58.76,2.76,2.57,-61.8,-0.503,19.35,20.78,01a59719o0029o
mkn421,ATLAS,59719.306624,-15.877,0.002,-1618,4,o,0,63.32,166.11383,38.20883,7080.62,102.06,2.86,2.69,-54.7,-0.483,19.01,20.49,01a59719o0093o
mkn421,ATLAS,59721.295852,14.275,0.011,7082,81,c,0,117.91,166.11383,38.20883,2349.61,8371.74,2.32,2.24,-20.6,-0.425,17.9,19.27,02a59721o0133c
mkn421,ATLAS,59721.300877,15.073,0.016,3395,56,c,0,35.07,166.11383,38.20883,2331.76,8333.16,2.27,2.21,-24.3,-0.43,18.06,19.43,02a59721o0144c
mkn421,ATLAS,59721.305791,-15.473,0.002,-2348,5,o,0,466.08,166.11383,38.20883,5366.54,6304.82,2.63,2.53,-42.7,-0.48,19.3,20.51,01a59721o0161o
mkn421,ATLAS,59721.308031,15.612,0.012,2066,24,c,0,433.48,166.11383,38.20883,2388.27,8409.35,2.3,2.22,-7.1,-0.427,19.38,20.83,02a59721o0159c
mkn421,ATLAS,59721.309011,-16.249,0.003,-1150,3,o,0,197.33,166.11383,38.20883,5388.75,6343.93,2.63,2.54,-35.9,-0.478,19.31,20.5,01a59721o0168o
mkn421,ATLAS,59721.311228,15.197,0.01,3028,30,c,0,123.68,166.11383,38.20883,2408.07,8291.21,2.32,2.22,-7.2,-0.418,19.18,20.66,02a59721o0166c
mkn421,ATLAS,59721.316376,-15.723,0.002,-1866,4,o,0,276.24,166.11383,38.20883,5331.27,6268.89,2.74,2.53,-45.8,-0.481,19.26,20.54,01a59721o0184o
mkn421,ATLAS,59721.326966,-16.808,0.019,-686,13,o,0,215.36,166.11383,38.20883,5317.2,6387.36,2.62,2.59,-15.0,-0.47,19.32,20.6,01a59721o0207o
mkn421,ATLAS,59723.294151,14.971,0.006,3730,24,c,0,160.74,166.11383,38.20883,7150.15,4199.55,2.6,2.23,34.6,-0.401,19.63,21.22,02a59723o0126c
mkn421,ATLAS,59723.297349,15.089,0.007,3344,24,c,0,74.45,166.11383,38.20883,7130.76,4159.95,2.56,2.22,33.5,-0.405,19.65,21.22,02a59723o0133c
mkn421,ATLAS,59723.303764,14.929,0.006,3876,25,c,0,32.82,166.11383,38.20883,7188.75,4237.96,2.63,2.24,32.7,-0.402,19.59,21.2,02a59723o0147c
mkn421,ATLAS,59723.314315,14.918,0.006,3917,25,c,0,134.92,166.11383,38.20883,7210.15,4121.33,2.54,2.25,32.7,-0.406,19.59,21.13,02a59723o0170c
mkn421,ATLAS,59725.283777,-15.527,0.004,-2235,9,o,0,964.86,166.11383,38.20883,5363.48,6299.75,2.78,2.72,27.2,-0.446,19.38,20.83,01a59725o0114o
mkn421,ATLAS,59725.287003,-15.327,0.003,-2686,8,o,0,1081.35,166.11383,38.20883,5384.69,6338.57,2.87,2.81,-31.4,-0.448,19.36,20.84,01a59725o0121o
mkn421,ATLAS,59725.294368,-15.883,0.002,-1610,4,o,0,461.1,166.11383,38.20883,5326.37,6264.1,3.09,2.85,38.2,-0.407,19.3,20.83,01a59725o0137o
mkn421,ATLAS,59725.311436,16.66,0.023,787,18,o,0,113.48,166.11383,38.20883,5312.46,6382.69,2.82,2.77,25.7,-0.44,19.38,20.84,01a59725o0174o
mkn421,ATLAS,59727.279929,14.385,0.005,6397,31,c,0,111.93,166.11383,38.20883,7157.91,4200.73,2.54,2.23,28.8,-0.401,19.51,21.11,02a59727o0094c
mkn421,ATLAS,59727.283146,14.433,0.006,6121,34,c,0,52.25,166.11383,38.20883,7138.72,4161.54,2.59,2.24,29.7,-0.401,19.3,20.92,02a59727o0101c
